"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD","ProductDescription","TradeFlow","Quantity","ShortName","NetWeight in KGM"
"H5","608","PHL","Philippines","04","344","HKG","Hong Kong",2023,"Gross Imports",448.953,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","348","HUN","Hungary",2023,"Gross Imports",127.031,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","360","IDN","Indonesia",2023,"Gross Imports",37856.514,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","372","IRL","Ireland",2023,"Gross Imports",39390.758,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","380","ITA","Italy",2023,"Gross Imports",7461.45,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","392","JPN","Japan",2023,"Gross Imports",14837.163,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","410","KOR","Korea Rep.",2023,"Gross Imports",962.979,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","428","LVA","Latvia",2023,"Gross Imports",195.165,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","440","LTU","Lithuania",2023,"Gross Imports",1304.968,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","458","MYS","Malaysia",2023,"Gross Imports",14402.768,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","484","MEX","Mexico",2023,"Gross Imports",232.267,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","490","OAS","Asia Othr.ns",2023,"Gross Imports",149.462,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","528","NLD","Netherlands",2023,"Gross Imports",20574.592,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","554","NZL","New Zealand",2023,"Gross Imports",351102.236,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","579","NOR","Norway,Sb,JM",2023,"Gross Imports",824.452,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","616","POL","Poland",2023,"Gross Imports",38890.847,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","642","ROM","Romania",2023,"Gross Imports",1265.015,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","682","SAU","Saudi Arabia",2023,"Gross Imports",193.352,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","699","IND","India",2023,"Gross Imports",2950.142,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","702","SGP","Singapore",2023,"Gross Imports",10443.828,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","704","VNM","Viet Nam",2023,"Gross Imports",6974.138,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","705","SVN","Slovenia",2023,"Gross Imports",4796.086,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","710","ZAF","South Africa",2023,"Gross Imports",14.064,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","724","ESP","Spain",2023,"Gross Imports",10758.352,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","752","SWE","Sweden",2023,"Gross Imports",900.004,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","757","CHE","Switz.Liecht",2023,"Gross Imports",504.385,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","764","THA","Thailand",2023,"Gross Imports",7707.043,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","784","ARE","Untd Arab Em",2023,"Gross Imports",320.357,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","792","TUR","Turkey",2023,"Gross Imports",2187.639,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","804","UKR","Ukraine",2023,"Gross Imports",1377.533,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","826","GBR","Untd.Kingdom",2023,"Gross Imports",5580.742,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","842","USA","USA,PR,USVI",2023,"Gross Imports",403682.582,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","858","URY","Uruguay",2023,"Gross Imports",6985.019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","05","000","WLD","World",2023,"Gross Imports",26523.639,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","036","AUS","Australia",2023,"Gross Imports",10272.642,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","05","076","BRA","Brazil",2023,"Gross Imports",102.975,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","124","CAN","Canada",2023,"Gross Imports",84.325,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","156","CHN","China",2023,"Gross Imports",40.499,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","251","FRA","France+Monac",2023,"Gross Imports",1085.441,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","05","258","PYF","Fr.Polynesia",2023,"Gross Imports",112.911,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","276","DEU","Germany",2023,"Gross Imports",2227.574,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","05","360","IDN","Indonesia",2023,"Gross Imports",117.961,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","372","IRL","Ireland",2023,"Gross Imports",361.87,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","05","380","ITA","Italy",2023,"Gross Imports",65.974,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","392","JPN","Japan",2023,"Gross Imports",1.726,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","404","KEN","Kenya",2023,"Gross Imports",2.932,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","450","MDG","Madagascar",2023,"Gross Imports",28.555,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","504","MAR","Morocco",2023,"Gross Imports",9.38,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","528","NLD","Netherlands",2023,"Gross Imports",1828.047,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","05","554","NZL","New Zealand",2023,"Gross Imports",2237.102,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","05","604","PER","Peru",2023,"Gross Imports",0.367,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","699","IND","India",2023,"Gross Imports",446.409,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","702","SGP","Singapore",2023,"Gross Imports",0.408,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","704","VNM","Viet Nam",2023,"Gross Imports",4.798,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","764","THA","Thailand",2023,"Gross Imports",741.463,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","826","GBR","Untd.Kingdom",2023,"Gross Imports",4.79,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","842","USA","USA,PR,USVI",2023,"Gross Imports",6745.49,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",0
